iter	F1	Logloss
1723	0.8496607547	0.3465607066
1724	0.8496607547	0.34655173
1725	0.8497619048	0.3465354796
1726	0.8497619048	0.3465312596
1727	0.8497619048	0.3465249658
1728	0.8497619048	0.3464994148
1729	0.8497619048	0.3464689061
1730	0.8497619048	0.3464574033
1731	0.8497619048	0.3464460644
1732	0.8497619048	0.3464355968
1733	0.8498630789	0.3464058083
1734	0.8498630789	0.3463995604
1735	0.8498630789	0.3463643842
1736	0.8498630789	0.3463309204
1737	0.8498630789	0.346308622
1738	0.8498630789	0.3463007525
1739	0.8498630789	0.3462966021
1740	0.8497261253	0.346274017
1741	0.8497261253	0.3462489
1742	0.8497261253	0.3462074415
1743	0.8497261253	0.3462012413
1744	0.8498630789	0.3461760008
1745	0.8498630789	0.3461570988
1746	0.8498630789	0.3461322912
1747	0.8498630789	0.3461123642
1748	0.8498630789	0.3460904752
1749	0.8497261253	0.3460644149
1750	0.8497261253	0.3460449014
1751	0.8497261253	0.3459848285
1752	0.8497261253	0.3459759929
1753	0.8497261253	0.3459687561
1754	0.8497261253	0.3459358466
1755	0.8497261253	0.3459163223
1756	0.849589139	0.3459006795
1757	0.849589139	0.3458852512
1758	0.849589139	0.3458693495
1759	0.849589139	0.3458347599
1760	0.8497261253	0.3458192259
1761	0.8497261253	0.3458131486
1762	0.8497261253	0.3457916362
1763	0.8497261253	0.3457711767
1764	0.849589139	0.3457327653
1765	0.8496903287	0.3457023867
1766	0.8496903287	0.3456857861
1767	0.8496903287	0.3456665689
1768	0.8496903287	0.3456464414
1769	0.8496903287	0.3456218157
1770	0.8496903287	0.3456145857
1771	0.8496903287	0.3456075567
1772	0.8496903287	0.3456015425
1773	0.8496903287	0.3455773382
1774	0.8496903287	0.3455732723
1775	0.8496903287	0.3455646639
1776	0.8496903287	0.3455353019
1777	0.8496903287	0.3455188509
1778	0.8496903287	0.3454853755
1779	0.8496903287	0.3454578705
1780	0.8496903287	0.3454519239
1781	0.8496903287	0.3454300956
1782	0.8498273193	0.3454102407
1783	0.8498273193	0.3453808933
1784	0.8498273193	0.3453706493
1785	0.8498273193	0.3453595611
1786	0.8498273193	0.3453246453
1787	0.8498273193	0.345313715
1788	0.8498273193	0.3453061848
1789	0.8498273193	0.3452877511
1790	0.8498273193	0.3452794798
1791	0.8496903287	0.3452468578
1792	0.8496903287	0.3452367726
1793	0.8496903287	0.3452285577
1794	0.8496903287	0.345218758
1795	0.8496903287	0.3452118823
1796	0.8499285374	0.3451773757
1797	0.8500654996	0.3451475716
1798	0.8498927806	0.3451019644
1799	0.8502680167	0.3450733651
1800	0.8502680167	0.3450518762
1801	0.8501667461	0.345030858
1802	0.8501667461	0.3450251995
1803	0.8502680167	0.3450101855
1804	0.8502680167	0.3449961657
1805	0.8502680167	0.3449893592
1806	0.8502680167	0.3449391162
1807	0.8502680167	0.3449112353
1808	0.850131046	0.3448863428
1809	0.850131046	0.344879602
1810	0.850131046	0.3448694717
1811	0.8501667461	0.3448387177
1812	0.8501667461	0.3448239977
1813	0.850131046	0.3447985055
1814	0.850131046	0.3447673206
1815	0.8502680167	0.3447391167
1816	0.8502680167	0.3447150023
1817	0.8502680167	0.3446942198
1818	0.8502323365	0.344615474
1819	0.8500953289	0.3445819692
1820	0.8502323365	0.3445426325
1821	0.8502323365	0.3445368836
1822	0.850131046	0.3445277512
1823	0.850131046	0.3445171123
1824	0.850131046	0.3445010765
1825	0.850131046	0.3444952039
1826	0.850131046	0.344491316
1827	0.850131046	0.344461364
1828	0.850131046	0.3444454659
1829	0.850131046	0.3444358235
1830	0.850131046	0.3444176933
1831	0.850131046	0.3443948514
1832	0.850131046	0.3443875999
1833	0.850131046	0.3443602637
1834	0.850131046	0.3443454345
1835	0.850131046	0.3443011092
1836	0.8502680167	0.3442854047
1837	0.8502680167	0.3442644419
1838	0.8502680167	0.3442320876
1839	0.8502680167	0.3441828548
1840	0.8502680167	0.3441770392
1841	0.8502680167	0.3441687068
1842	0.8499940427	0.3441489925
1843	0.8499940427	0.3441291519
1844	0.8500953289	0.344097367
1845	0.8502323365	0.3440798734
1846	0.8502323365	0.344072725
1847	0.8502323365	0.3440669732
1848	0.8502323365	0.3440526916
1849	0.8502323365	0.3440469904
1850	0.8503693114	0.3440180777
1851	0.8502323365	0.3440082629
1852	0.8502323365	0.3439984288
1853	0.8502323365	0.3439945884
1854	0.8502323365	0.3439739701
1855	0.8503693114	0.3439498029
1856	0.8502323365	0.3439212887
1857	0.8502323365	0.3439174744
1858	0.8502323365	0.3439136828
1859	0.8502323365	0.3438943262
1860	0.8502323365	0.3438675719
1861	0.8502323365	0.3438637933
1862	0.8502323365	0.3438571177
1863	0.8504706303	0.343842444
1864	0.8504706303	0.3438367897
1865	0.8504706303	0.3438287583
1866	0.8504706303	0.3438002292
1867	0.8504706303	0.3437671315
1868	0.8504706303	0.3437480808
1869	0.8504706303	0.3437331379
1870	0.8504706303	0.343722769
1871	0.8504706303	0.343702599
1872	0.8504706303	0.343665484
1873	0.8504706303	0.3436289074
1874	0.8504706303	0.3436100625
1875	0.8504706303	0.3435776607
1876	0.8505719733	0.3435521168
1877	0.8504706303	0.3435228977
1878	0.8504706303	0.3434891033
1879	0.8504706303	0.3434701368
1880	0.8504706303	0.3434612692
1881	0.8505719733	0.3434252775
1882	0.8505719733	0.343415661
1883	0.8505719733	0.3434123182
1884	0.8505719733	0.3433915462
1885	0.8505719733	0.3433612799
1886	0.8505719733	0.343357569
1887	0.8505719733	0.3432829205
1888	0.8505719733	0.3432602478
1889	0.8505719733	0.3432565656
1890	0.8505719733	0.3432471954
1891	0.8505719733	0.343239265
1892	0.8505719733	0.343235608
1893	0.8505719733	0.3432318667
1894	0.8505719733	0.3431973054
1895	0.8505719733	0.3431903532
1896	0.8505719733	0.343184729
1897	0.8505719733	0.3431769972
1898	0.8505719733	0.3431448066
1899	0.8505719733	0.3431411894
1900	0.8505719733	0.3431093925
1901	0.8505719733	0.3430817399
1902	0.8505719733	0.3430589352
1903	0.8505719733	0.3430487369
1904	0.8505719733	0.3430218895
1905	0.8505719733	0.3430163158
1906	0.8505719733	0.3429968027
1907	0.8505719733	0.3429777964
1908	0.8505719733	0.3429591907
1909	0.8505719733	0.3429398747
1910	0.8505719733	0.3429139082
1911	0.8505719733	0.3428987342
1912	0.8506733405	0.3428707788
1913	0.8506733405	0.3428631922
1914	0.8506733405	0.3428576798
1915	0.8506733405	0.3428523255
1916	0.8505719733	0.3428012837
1917	0.8505719733	0.3427934387
1918	0.8505719733	0.3427879741
1919	0.8506733405	0.3427785385
1920	0.8506733405	0.3427315737
1921	0.8506733405	0.3427141014
1922	0.8506733405	0.3426974961
1923	0.8506733405	0.3426512739
1924	0.8506733405	0.3426458501
1925	0.8506733405	0.3426422803
1926	0.8506733405	0.3426335883
1927	0.8506733405	0.3426242899
1928	0.8506733405	0.3425967432
1929	0.8506733405	0.3425865502
1930	0.8507747318	0.3425716318
1931	0.8507747318	0.3425520665
1932	0.8507747318	0.3425020837
1933	0.8507747318	0.3425004931
1934	0.8507747318	0.3424913083
1935	0.8507747318	0.3424681776
1936	0.8506733405	0.3424411092
1937	0.8506733405	0.3424124094
1938	0.8506733405	0.3424067254
1939	0.8507747318	0.3423782252
1940	0.8507747318	0.3423085736
1941	0.8507747318	0.3422938004
1942	0.8507747318	0.3422791608
1943	0.8507747318	0.3422611729
1944	0.8506733405	0.3422300738
1945	0.8506733405	0.3422244433
1946	0.8505363528	0.3421913121
1947	0.8505363528	0.3421706535
1948	0.8505363528	0.3421654185
1949	0.8505363528	0.3421381891
1950	0.8505363528	0.3421345111
1951	0.8505363528	0.3421252499
1952	0.8505363528	0.3421003933
1953	0.8505363528	0.3420771568
1954	0.8505363528	0.3420715907
1955	0.8505363528	0.3420575587
1956	0.8506377399	0.3420295554
1957	0.8506377399	0.3420102848
1958	0.8506377399	0.3419964325
1959	0.8506377399	0.3419796681
1960	0.8506377399	0.3419603467
1961	0.8506377399	0.3419551807
1962	0.8506377399	0.3419499253
1963	0.8506377399	0.3419167179
1964	0.8506377399	0.3419100771
1965	0.8506377399	0.3418790419
1966	0.8506377399	0.3418484464
1967	0.8506377399	0.3418449572
1968	0.8506377399	0.3418248431
1969	0.8506377399	0.3418104144
1970	0.8506377399	0.3417824131
1971	0.8506377399	0.3417539036
1972	0.8506377399	0.3417313993
1973	0.8506377399	0.3417279458
1974	0.8506377399	0.3417089947
1975	0.8506377399	0.3417029414
1976	0.8506377399	0.3416886807
1977	0.8506377399	0.3416585754
1978	0.8507747318	0.3416398349
1979	0.8506377399	0.3416178213
1980	0.8506377399	0.3415912676
1981	0.8506377399	0.3415878357
1982	0.8506377399	0.3415615435
1983	0.8506377399	0.341545662
1984	0.8506377399	0.3415421127
1985	0.8506377399	0.3415196227
1986	0.8506377399	0.3415111929
1987	0.8506377399	0.341502221
1988	0.8506377399	0.3414950445
1989	0.8506377399	0.3414708425
1990	0.8507391512	0.3414508451
1991	0.8507391512	0.3414193255
1992	0.8507391512	0.3414004397
1993	0.8507391512	0.3413918293
1994	0.8507391512	0.3413645237
1995	0.8507391512	0.3413592836
1996	0.8507391512	0.3413436592
1997	0.8507391512	0.3413112678
1998	0.8506021223	0.3412672669
1999	0.8506021223	0.3412638819
